id,hotel_id,customer_id,sales_price,purchase_price,arrival_date,purchase_day,nights
932,14,156,1767,1572.63,2021-04-20,2021-04-25,1
933,14,334,6422,5908.24,2021-05-10,2021-04-25,3
934,14,103,4981,4632.33,2021-04-21,2021-04-29,4
935,14,159,7954,7476.76,2021-05-09,2021-04-28,2
936,14,77,6098,5915.06,2021-04-20,2021-04-26,3
937,14,135,2333,2146.36,2021-05-12,2021-04-24,3
938,14,121,7168,6307.84,2021-05-09,2021-04-16,2
939,14,374,7270,6906.5,2021-04-22,2021-04-14,2
940,14,316,7920,7444.8,2021-05-05,2021-04-14,4
941,14,84,7400,6512,2021-05-15,2021-04-09,1
942,14,385,4191,3646.17,2021-05-02,2021-04-10,1
943,14,130,7802,7021.8,2021-05-10,2021-04-24,1
944,14,481,2360,2076.8,2021-04-29,2021-04-16,4
945,14,436,4270,4013.8,2021-04-21,2021-04-12,3
946,14,386,2418,2152.02,2021-05-05,2021-04-16,2
947,14,447,1204,1155.84,2021-05-04,2021-04-11,1
948,14,459,1779,1636.68,2021-05-14,2021-04-26,3
949,14,265,5313,4941.09,2021-04-27,2021-04-15,2
950,14,444,4701,4089.87,2021-04-28,2021-04-14,1
951,14,123,2352,2234.4,2021-05-05,2021-04-25,1
952,14,189,2957,2720.44,2021-05-12,2021-04-11,2
953,14,130,4463,4239.85,2021-05-14,2021-04-10,3
954,14,351,2208,2097.6,2021-04-21,2021-04-13,1
955,14,55,4248,3823.2,2021-05-13,2021-04-29,3
956,14,123,5681,5283.33,2021-05-12,2021-04-20,1
957,14,334,7390,7020.5,2021-05-01,2021-04-27,1
958,14,112,4846,4119.1,2021-05-01,2021-04-28,1
959,14,129,1295,1243.2,2021-05-16,2021-04-14,1
960,15,262,5266,4897.38,2021-05-04,2021-04-15,4
961,15,372,3650,3175.5,2021-05-16,2021-04-11,1
962,15,9,2687,2445.17,2021-04-21,2021-04-28,1
963,15,326,3835,3719.95,2021-04-26,2021-04-21,2
964,15,348,2836,2495.68,2021-05-08,2021-04-13,4
965,15,459,7741,7276.54,2021-04-29,2021-04-27,2
966,15,307,5045,4792.75,2021-05-01,2021-04-16,2
967,15,288,2774,2663.04,2021-05-07,2021-04-18,4
968,15,301,1839,1765.44,2021-04-30,2021-04-26,4
969,15,243,1510,1298.6,2021-05-02,2021-04-16,3
970,15,199,2755,2424.4,2021-04-26,2021-04-23,1
971,15,415,4076,3709.16,2021-04-27,2021-04-14,1
972,15,131,1436,1378.56,2021-05-18,2021-04-16,3
973,15,44,2982,2832.9,2021-05-05,2021-04-25,1
974,15,165,3784,3405.6,2021-04-29,2021-04-23,3
975,15,268,7975,7018,2021-04-28,2021-04-26,2
976,15,386,1867,1605.62,2021-05-17,2021-04-24,4
977,15,422,3877,3450.53,2021-05-05,2021-04-21,3
978,15,32,1894,1723.54,2021-05-08,2021-04-22,4
979,15,314,5506,5175.64,2021-05-07,2021-04-19,1
980,15,259,5247,4512.42,2021-05-07,2021-04-25,3
981,15,412,6690,5820.3,2021-05-16,2021-04-26,2
982,15,470,7831,7361.14,2021-04-21,2021-04-23,3
983,15,415,3552,3019.2,2021-05-06,2021-04-20,4
984,15,472,7721,6794.48,2021-04-26,2021-04-27,3
985,15,304,7175,6529.25,2021-05-17,2021-04-26,1
986,15,150,4984,4684.96,2021-04-30,2021-04-18,3
987,15,57,5770,5019.9,2021-04-30,2021-04-18,1
988,15,198,7480,6358,2021-05-17,2021-04-19,3
989,15,435,3717,3270.96,2021-05-02,2021-04-15,1
990,15,305,1000,930,2021-05-03,2021-04-24,3
991,15,404,3434,3021.92,2021-05-01,2021-04-27,3
992,15,237,2356,2261.76,2021-05-01,2021-04-18,2
993,15,390,5832,5248.8,2021-04-26,2021-04-10,2
994,15,425,3765,3652.05,2021-05-11,2021-04-24,1
995,15,114,5576,5074.16,2021-04-22,2021-04-15,2
996,15,8,7608,6999.36,2021-05-02,2021-04-26,1
997,15,203,6430,6108.5,2021-04-20,2021-04-18,1
998,15,347,1716,1647.36,2021-04-23,2021-04-19,4
999,15,174,4899,4605.06,2021-04-21,2021-04-26,4
1000,15,219,1694,1456.84,2021-04-27,2021-04-23,4
1001,15,358,3214,3021.16,2021-04-23,2021-04-09,3
1002,15,373,7902,7111.8,2021-04-25,2021-04-21,1
1003,15,101,6634,5970.6,2021-04-22,2021-04-16,3
1004,15,430,3676,3271.64,2021-05-11,2021-04-25,4
1005,15,471,7206,6269.22,2021-04-23,2021-04-28,3
1006,15,344,6974,6346.34,2021-04-20,2021-04-28,3
1007,15,357,7079,6583.47,2021-05-02,2021-04-20,3
1008,15,19,2410,2048.5,2021-05-01,2021-04-14,2
1009,15,486,2790,2678.4,2021-04-20,2021-04-24,1
1010,15,143,7303,6353.61,2021-05-06,2021-04-28,3
1011,15,3,2841,2727.36,2021-04-24,2021-04-09,4
1012,15,135,5886,5532.84,2021-05-17,2021-04-13,3
1013,15,378,4985,4636.05,2021-05-17,2021-04-22,4
1014,15,380,1366,1311.36,2021-05-03,2021-04-17,3
1015,15,207,3184,2833.76,2021-05-06,2021-04-26,1
1016,15,228,6905,6628.8,2021-05-18,2021-04-19,1
1017,15,446,3511,2984.35,2021-04-29,2021-04-21,1
1018,15,405,3381,3211.95,2021-05-10,2021-04-27,4
1019,15,76,7227,6432.03,2021-05-14,2021-04-23,1
1020,15,284,1302,1171.8,2021-04-21,2021-04-11,3
1021,15,131,7379,6567.31,2021-05-16,2021-04-11,4
1022,15,228,7182,6751.08,2021-04-20,2021-04-23,2
1023,15,50,2325,2255.25,2021-05-01,2021-04-26,1
1024,15,392,6483,5640.21,2021-04-21,2021-04-19,4
1025,15,34,7741,7508.77,2021-04-21,2021-04-22,1
1026,15,461,1345,1210.5,2021-05-06,2021-04-14,2
1027,15,412,2016,1874.88,2021-04-26,2021-04-17,3
1028,15,46,7795,7093.45,2021-04-29,2021-04-19,4
1029,15,254,6800,6256,2021-04-28,2021-04-26,4
1030,15,290,6969,6411.48,2021-04-26,2021-04-19,4
1031,15,389,2877,2618.07,2021-05-04,2021-04-13,4
1032,15,466,3685,3537.6,2021-04-29,2021-04-10,4
1033,15,183,7316,6803.88,2021-05-11,2021-04-15,4
1034,15,400,3189,2933.88,2021-05-10,2021-04-13,4
1035,16,84,4960,4712,2021-05-06,2021-04-12,1
1036,16,21,7817,7347.98,2021-04-25,2021-04-17,1
1037,16,488,3152,2994.4,2021-04-26,2021-04-20,2
1038,16,42,2626,2415.92,2021-04-29,2021-04-21,3
1039,16,192,3648,3283.2,2021-04-26,2021-04-29,2
1040,16,267,1159,1124.23,2021-04-27,2021-04-20,3
1041,16,15,3641,3531.77,2021-04-20,2021-04-26,4
1042,16,458,4466,4332.02,2021-05-15,2021-04-12,2
1043,16,118,7562,7183.9,2021-05-17,2021-04-15,2
1044,16,162,4257,4086.72,2021-05-10,2021-04-17,2
1045,16,271,5185,4977.6,2021-05-16,2021-04-10,1
1046,16,257,1725,1569.75,2021-05-12,2021-04-19,1
1047,16,371,2258,2009.62,2021-05-09,2021-04-20,4
1048,16,78,6639,6240.66,2021-05-05,2021-04-12,3
1049,16,365,2848,2648.64,2021-05-07,2021-04-26,1
1050,16,31,3936,3581.76,2021-05-18,2021-04-20,3
1051,16,240,1972,1873.4,2021-05-17,2021-04-25,4
1052,16,192,3306,2876.22,2021-05-02,2021-04-12,1
1053,16,17,3246,3116.16,2021-05-10,2021-04-16,3
1054,16,289,6929,6028.23,2021-05-05,2021-04-23,2
1055,16,59,3101,2666.86,2021-04-23,2021-04-25,4
1056,16,124,2717,2418.13,2021-05-10,2021-04-09,4
1057,16,46,1956,1662.6,2021-05-18,2021-04-21,4
1058,16,298,2840,2584.4,2021-04-21,2021-04-14,1
1059,16,114,6185,5257.25,2021-05-07,2021-04-24,2
1060,16,186,6711,5704.35,2021-05-09,2021-04-25,1
1061,16,72,3187,2932.04,2021-05-12,2021-04-14,2
1062,16,195,7178,6531.98,2021-04-28,2021-04-18,1
1063,16,110,1593,1449.63,2021-04-23,2021-04-27,3
1064,16,464,7355,6693.05,2021-04-25,2021-04-27,1
1065,16,426,4930,4732.8,2021-05-15,2021-04-13,2
1066,16,315,7505,6979.65,2021-04-24,2021-04-29,4
1067,16,176,2294,1972.84,2021-04-26,2021-04-09,4
1068,16,256,4293,3992.49,2021-05-13,2021-04-21,3
1069,16,239,2437,2168.93,2021-05-06,2021-04-16,4
1070,16,486,6769,5889.03,2021-05-12,2021-04-24,4
1071,16,378,5364,5203.08,2021-05-10,2021-04-19,4
1072,16,161,6088,5418.32,2021-05-05,2021-04-19,3
1073,16,417,2528,2148.8,2021-05-18,2021-04-14,4
1074,16,184,3000,2640,2021-05-02,2021-04-25,3
1075,16,56,5098,4537.22,2021-05-05,2021-04-14,3
1076,16,256,1284,1129.92,2021-04-21,2021-04-09,1
1077,16,151,2561,2484.17,2021-05-18,2021-04-20,4
1078,16,4,1414,1343.3,2021-04-22,2021-04-16,3
1079,16,366,4635,4495.95,2021-04-21,2021-04-13,4
1080,16,446,6288,5596.32,2021-04-22,2021-04-12,1
1081,16,161,2456,2308.64,2021-05-03,2021-04-10,3
1082,16,66,3659,3146.74,2021-04-29,2021-04-28,4
1083,16,306,3129,2878.68,2021-05-15,2021-04-11,3
1084,16,389,2026,1722.1,2021-05-13,2021-04-27,1
1085,16,145,7157,6155.02,2021-05-13,2021-04-23,3
1086,16,483,1591,1479.63,2021-05-11,2021-04-14,1
1087,16,211,5328,4955.04,2021-05-11,2021-04-13,4
1088,16,254,1957,1820.01,2021-04-22,2021-04-17,3
1089,17,39,7757,7446.72,2021-05-10,2021-04-22,3
1090,17,270,4297,4082.15,2021-04-22,2021-04-24,2
1091,17,116,1450,1392,2021-05-07,2021-04-19,4
1092,17,20,6589,6127.77,2021-04-21,2021-04-15,3
1093,17,291,1117,1038.81,2021-05-06,2021-04-17,4
1094,17,351,6637,5641.45,2021-05-17,2021-04-13,2
1095,17,372,2898,2637.18,2021-05-07,2021-04-26,2
1096,17,436,4080,3508.8,2021-05-15,2021-04-19,4
1097,17,40,1279,1215.05,2021-05-15,2021-04-10,4
1098,17,205,3600,3240,2021-04-23,2021-04-12,1
1099,17,91,4564,4427.08,2021-05-10,2021-04-19,1
1100,17,425,7044,6691.8,2021-04-24,2021-04-17,4
1101,17,446,7185,6825.75,2021-04-22,2021-04-27,1
1102,17,149,4782,4542.9,2021-05-03,2021-04-28,1
1103,17,42,3146,2799.94,2021-04-21,2021-04-23,1
1104,17,198,4653,4141.17,2021-04-24,2021-04-22,4
1105,17,279,7503,7127.85,2021-05-12,2021-04-24,2
1106,17,384,1031,979.45,2021-04-30,2021-04-14,3
1107,17,75,6335,5448.1,2021-04-25,2021-04-25,4
1108,17,415,7332,7112.04,2021-05-09,2021-04-28,3
1109,17,249,4311,3966.12,2021-05-04,2021-04-12,4
1110,17,104,3216,2733.6,2021-05-10,2021-04-14,2
1111,17,211,5082,4370.52,2021-05-14,2021-04-11,2
1112,17,255,5038,4483.82,2021-04-27,2021-04-24,2
1113,17,383,7879,6775.94,2021-04-20,2021-04-27,1
1114,17,112,4594,4226.48,2021-05-04,2021-04-14,2
1115,17,174,3317,3117.98,2021-04-27,2021-04-10,3
1116,17,125,4932,4192.2,2021-05-01,2021-04-16,3
1117,17,27,5222,4804.24,2021-05-04,2021-04-14,4
1118,17,475,7471,7246.87,2021-04-28,2021-04-16,4
1119,17,373,4649,4091.12,2021-05-01,2021-04-14,1
1120,17,187,5382,4628.52,2021-05-06,2021-04-17,2
1121,17,69,3875,3720,2021-05-18,2021-04-27,4
1122,17,313,6582,5660.52,2021-04-28,2021-04-21,1
1123,17,135,1720,1513.6,2021-05-12,2021-04-27,1
1124,17,413,2621,2358.9,2021-05-05,2021-04-25,3
1125,17,143,1820,1619.8,2021-04-22,2021-04-12,1
1126,17,43,1625,1527.5,2021-05-01,2021-04-28,2
1127,17,107,3389,3219.55,2021-04-28,2021-04-16,3
1128,17,143,4927,4385.03,2021-05-11,2021-04-12,4
1129,17,375,3279,3016.68,2021-05-08,2021-04-16,4
1130,17,431,6129,5393.52,2021-05-09,2021-04-26,1
1131,17,387,3052,2685.76,2021-05-01,2021-04-25,4
1132,17,137,4517,4020.13,2021-05-16,2021-04-12,3
1133,17,80,7133,6847.68,2021-05-12,2021-04-17,2
1134,17,424,6803,6462.85,2021-05-15,2021-04-13,3
1135,17,488,7488,7038.72,2021-05-18,2021-04-25,1
1136,17,498,2966,2728.72,2021-04-21,2021-04-29,3
1137,17,172,7507,6380.95,2021-04-20,2021-04-10,3
1138,17,238,2820,2735.4,2021-04-21,2021-04-26,2
1139,18,131,6099,5733.06,2021-05-15,2021-04-17,1
1140,18,350,2850,2536.5,2021-05-16,2021-04-28,1
1141,18,292,3160,3033.6,2021-05-13,2021-04-09,2
1142,18,113,7192,6688.56,2021-05-07,2021-04-15,2
1143,18,83,4357,4226.29,2021-05-07,2021-04-16,1
1144,18,235,5733,5102.37,2021-04-20,2021-04-09,3
1145,18,9,4511,4375.67,2021-05-07,2021-04-17,4
1146,18,152,4567,4018.96,2021-04-20,2021-04-10,4
1147,18,292,4082,3796.26,2021-04-21,2021-04-23,2
1148,18,212,4719,4105.53,2021-04-25,2021-04-24,4
1149,18,330,4857,4225.59,2021-05-14,2021-04-14,4
1150,18,345,3995,3755.3,2021-05-17,2021-04-14,3
1151,18,246,4784,4114.24,2021-05-15,2021-04-11,2
1152,18,159,4593,4133.7,2021-05-17,2021-04-13,2
1153,18,89,7841,7292.13,2021-04-20,2021-04-13,4
1154,18,11,4124,3629.12,2021-05-18,2021-04-19,3
1155,18,493,2774,2607.56,2021-04-24,2021-04-25,4
1156,18,201,3574,3109.38,2021-04-25,2021-04-11,3
1157,18,106,1234,1061.24,2021-04-26,2021-04-27,4
1158,18,411,1023,869.55,2021-05-17,2021-04-10,2
1159,18,158,5767,5478.65,2021-05-17,2021-04-09,2
1160,18,305,3391,2916.26,2021-04-28,2021-04-28,4
1161,18,26,6775,6504,2021-05-14,2021-04-12,4
1162,18,28,3946,3590.86,2021-05-04,2021-04-26,1
1163,18,166,5196,4936.2,2021-05-10,2021-04-18,1
1164,18,71,6573,6112.89,2021-05-12,2021-04-26,2
1165,18,19,1176,1140.72,2021-05-02,2021-04-09,4
1166,18,343,5372,5210.84,2021-05-16,2021-04-21,4
1167,18,419,2864,2463.04,2021-05-09,2021-04-26,3
1168,18,128,3045,2892.75,2021-05-08,2021-04-28,3
1169,18,122,1123,999.47,2021-05-04,2021-04-22,4
1170,18,351,6012,5711.4,2021-05-15,2021-04-13,3
1171,18,77,3196,2940.32,2021-04-28,2021-04-29,1
1172,18,91,2043,1961.28,2021-05-05,2021-04-16,2
1173,18,186,6350,5778.5,2021-05-02,2021-04-16,1
1174,18,498,7932,6742.2,2021-05-02,2021-04-18,4
1175,18,301,6539,6277.44,2021-05-17,2021-04-18,1
1176,18,380,2641,2535.36,2021-05-02,2021-04-12,2
1177,18,68,2704,2568.8,2021-05-17,2021-04-13,4
1178,18,1,7210,6128.5,2021-04-30,2021-04-19,2
1179,18,39,7285,6993.6,2021-04-30,2021-04-27,3
1180,18,432,5683,5228.36,2021-04-28,2021-04-24,2
1181,18,430,2704,2595.84,2021-05-16,2021-04-23,1
1182,18,433,3372,3270.84,2021-05-07,2021-04-28,4
1183,18,32,4226,3676.62,2021-05-15,2021-04-12,2
1184,18,104,2818,2648.92,2021-05-18,2021-04-17,3
1185,18,2,5907,5375.37,2021-04-28,2021-04-23,4
1186,18,280,3803,3574.82,2021-05-05,2021-04-13,4
1187,18,63,4033,3831.35,2021-05-13,2021-04-10,2
1188,18,427,7096,6883.12,2021-05-01,2021-04-19,2
1189,18,219,5308,5148.76,2021-04-29,2021-04-22,2
1190,18,1,4312,3967.04,2021-05-17,2021-04-15,2
1191,18,14,2264,2037.6,2021-05-10,2021-04-27,2
1192,18,141,3043,2586.55,2021-04-23,2021-04-28,3
1193,18,370,7028,5973.8,2021-05-10,2021-04-09,4
1194,18,471,4311,3707.46,2021-05-03,2021-04-13,2
1195,18,186,4052,3565.76,2021-04-30,2021-04-10,3
1196,18,315,1773,1613.43,2021-04-27,2021-04-09,1
1197,18,202,3820,3552.6,2021-04-28,2021-04-19,2
1198,18,365,7832,7440.4,2021-05-04,2021-04-22,2
1199,18,88,3673,3305.7,2021-04-22,2021-04-14,1
1200,18,442,7311,6506.79,2021-05-13,2021-04-26,2
1201,18,32,1477,1417.92,2021-04-25,2021-04-27,2
1202,18,114,6786,5903.82,2021-05-12,2021-04-29,3
1203,18,429,5716,4972.92,2021-05-01,2021-04-13,4
1204,18,282,6693,6425.28,2021-05-18,2021-04-22,1
1205,18,380,5177,4918.15,2021-05-03,2021-04-16,3
1206,18,387,7739,7274.66,2021-05-13,2021-04-10,3
1207,18,229,7558,6575.46,2021-05-06,2021-04-28,3
1208,18,139,2485,2335.9,2021-05-02,2021-04-13,2
1209,18,363,2177,2089.92,2021-04-24,2021-04-25,3
1210,18,163,5000,4250,2021-04-27,2021-04-14,3
1211,18,98,6050,5566,2021-05-09,2021-04-11,3
1212,19,445,3114,3020.58,2021-05-15,2021-04-21,2
1213,19,89,4279,4065.05,2021-05-04,2021-04-25,4
1214,19,380,7623,6479.55,2021-05-06,2021-04-10,1
1215,19,461,4498,4318.08,2021-04-26,2021-04-18,3
1216,19,3,5614,4940.32,2021-05-13,2021-04-09,1
1217,19,93,3943,3509.27,2021-05-03,2021-04-29,4
1218,19,201,2482,2134.52,2021-05-18,2021-04-14,2
1219,19,318,3158,3000.1,2021-05-07,2021-04-14,4
1220,19,435,6815,5792.75,2021-05-11,2021-04-22,4
1221,19,397,5816,5467.04,2021-05-07,2021-04-11,1
1222,19,200,2043,1981.71,2021-05-12,2021-04-11,3
1223,19,143,6282,5590.98,2021-05-11,2021-04-09,1
1224,19,109,2476,2203.64,2021-05-15,2021-04-09,2
1225,19,146,2973,2556.78,2021-05-06,2021-04-09,2
1226,19,478,5357,4607.02,2021-04-24,2021-04-18,4
1227,19,57,6453,6259.41,2021-04-21,2021-04-18,3
1228,19,165,5316,4678.08,2021-05-06,2021-04-23,1
1229,19,419,1159,1008.33,2021-05-13,2021-04-27,2
1230,19,363,3019,2686.91,2021-05-14,2021-04-11,4
1231,19,354,3344,3210.24,2021-05-05,2021-04-12,1
1232,19,308,3911,3402.57,2021-05-07,2021-04-28,1
1233,19,124,2541,2439.36,2021-05-03,2021-04-17,2
1234,19,38,4041,3475.26,2021-05-04,2021-04-29,2
1235,19,412,6498,5978.16,2021-05-04,2021-04-27,4
1236,19,450,6564,6235.8,2021-05-02,2021-04-28,1
1237,19,22,7011,6029.46,2021-05-05,2021-04-25,4
1238,19,46,3002,2851.9,2021-05-07,2021-04-28,2
1239,19,249,7181,6462.9,2021-05-13,2021-04-19,3
1240,19,484,7738,6809.44,2021-05-16,2021-04-12,4
1241,19,252,2927,2546.49,2021-04-20,2021-04-28,1
1242,19,167,6274,5709.34,2021-05-01,2021-04-24,1
1243,19,91,1741,1479.85,2021-05-15,2021-04-13,3
1244,19,400,3763,3424.33,2021-04-22,2021-04-22,4
1245,19,80,1311,1219.23,2021-04-27,2021-04-16,3
1246,19,42,4812,4571.4,2021-05-06,2021-04-18,4
1247,19,98,7304,6427.52,2021-05-10,2021-04-10,4
1248,19,275,6251,5375.86,2021-05-09,2021-04-11,1
1249,19,236,3216,2990.88,2021-04-27,2021-04-24,1
1250,19,356,1918,1649.48,2021-04-30,2021-04-12,3
1251,19,440,4353,4048.29,2021-05-04,2021-04-14,1
1252,19,306,2592,2514.24,2021-04-28,2021-04-19,2
1253,19,96,6470,6211.2,2021-04-25,2021-04-10,2
1254,19,487,6122,5754.68,2021-05-04,2021-04-20,1
1255,19,431,5533,4869.04,2021-05-01,2021-04-24,2
1256,19,4,3514,2986.9,2021-05-04,2021-04-28,2
1257,19,448,4432,4077.44,2021-04-25,2021-04-17,2
1258,19,385,7218,6279.66,2021-05-03,2021-04-27,2
1259,19,417,3032,2698.48,2021-05-13,2021-04-20,2
1260,19,140,4544,3953.28,2021-04-25,2021-04-24,2
1261,19,389,6230,5357.8,2021-05-16,2021-04-14,4
1262,19,187,6778,6574.66,2021-04-22,2021-04-09,4
1263,19,286,6966,6199.74,2021-05-10,2021-04-11,1
1264,19,213,3691,3211.17,2021-04-22,2021-04-10,3
1265,19,400,7609,6848.1,2021-05-06,2021-04-29,3
1266,19,404,3825,3289.5,2021-04-24,2021-04-25,4
1267,19,148,1473,1296.24,2021-04-22,2021-04-23,2
1268,19,31,4838,4257.44,2021-04-28,2021-04-22,3
1269,19,143,2138,1966.96,2021-04-22,2021-04-15,3
1270,20,420,4808,4182.96,2021-05-14,2021-04-15,2
1271,20,276,5543,5265.85,2021-04-20,2021-04-20,2
1272,20,191,4415,3841.05,2021-04-28,2021-04-26,2
1273,20,482,1203,1106.76,2021-04-27,2021-04-23,3
1274,20,449,4097,3646.33,2021-05-14,2021-04-11,4
1275,20,163,5698,4957.26,2021-05-12,2021-04-18,4
1276,20,319,6422,5715.58,2021-04-22,2021-04-28,2
1277,20,179,4612,3966.32,2021-04-24,2021-04-28,4
1278,20,89,7654,6888.6,2021-05-08,2021-04-29,1
1279,20,238,1376,1252.16,2021-05-07,2021-04-29,4
1280,20,178,1098,955.26,2021-05-16,2021-04-27,4
1281,20,190,6195,5823.3,2021-04-21,2021-04-11,4
1282,20,15,5054,4599.14,2021-04-21,2021-04-18,3
1283,20,290,3750,3450,2021-05-17,2021-04-16,1
1284,20,398,3324,2825.4,2021-05-13,2021-04-22,3
1285,20,40,2735,2352.1,2021-05-14,2021-04-14,4
1286,20,330,2590,2486.4,2021-05-14,2021-04-23,3
1287,20,205,7774,7074.34,2021-05-03,2021-04-27,1
1288,20,106,5912,5498.16,2021-05-06,2021-04-09,2
1289,20,447,6413,5451.05,2021-05-05,2021-04-09,1
1290,20,490,6686,6485.42,2021-04-27,2021-04-13,4
1291,20,91,2282,2145.08,2021-04-27,2021-04-24,4
1292,20,160,4363,3752.18,2021-05-07,2021-04-18,1
1293,20,71,6082,5291.34,2021-05-03,2021-04-09,4
1294,20,87,3439,3198.27,2021-04-28,2021-04-18,3
1295,20,260,5049,4645.08,2021-05-09,2021-04-25,4
1296,20,169,6473,5890.43,2021-04-25,2021-04-11,4
1297,20,369,4693,4176.77,2021-04-22,2021-04-19,2
1298,20,290,7574,7043.82,2021-04-30,2021-04-20,2
1299,20,218,6789,6042.21,2021-04-21,2021-04-26,3
1300,20,305,3112,2676.32,2021-04-24,2021-04-22,2
1301,20,114,4896,4308.48,2021-04-21,2021-04-22,2
1302,20,117,3431,2950.66,2021-04-30,2021-04-22,4
1303,20,181,1157,1018.16,2021-04-24,2021-04-09,3
1304,20,128,5430,4615.5,2021-05-05,2021-04-26,3
1305,20,129,2567,2207.62,2021-05-15,2021-04-28,3
1306,20,433,4114,3702.6,2021-05-07,2021-04-09,3
1307,20,102,5664,5380.8,2021-05-04,2021-04-23,4
1308,20,245,5108,4648.28,2021-05-05,2021-04-27,3
1309,20,316,1874,1724.08,2021-05-04,2021-04-29,1
1310,20,379,3381,2873.85,2021-04-25,2021-04-09,1
1311,20,443,4435,3814.1,2021-05-06,2021-04-11,3
1312,20,451,2557,2301.3,2021-04-23,2021-04-23,4
1313,20,51,1690,1537.9,2021-05-06,2021-04-19,4
1314,20,60,5592,4753.2,2021-05-18,2021-04-26,2
1315,20,430,3332,2998.8,2021-04-29,2021-04-28,4
1316,20,432,2364,2033.04,2021-04-23,2021-04-27,3
1317,20,290,2445,2298.3,2021-05-10,2021-04-25,2
1318,20,325,5361,4556.85,2021-04-26,2021-04-15,3
1319,20,174,2152,1979.84,2021-04-27,2021-04-20,4
1320,20,31,6775,5826.5,2021-05-05,2021-04-23,3
1321,20,304,1022,930.02,2021-05-15,2021-04-25,3
1322,20,322,3835,3528.2,2021-04-27,2021-04-29,4
1323,20,35,5355,4605.3,2021-05-08,2021-04-09,1
1324,20,9,6350,5842,2021-04-22,2021-04-24,3
1325,20,378,7451,7152.96,2021-05-01,2021-04-10,4
1326,20,305,7576,6515.36,2021-04-20,2021-04-12,2
1327,20,191,3877,3295.45,2021-05-16,2021-04-23,2
1328,20,415,1323,1243.62,2021-05-03,2021-04-21,4
1329,20,98,7535,6630.8,2021-05-03,2021-04-11,4
1330,20,59,5084,4778.96,2021-05-14,2021-04-19,2
1331,21,454,5126,4920.96,2021-04-26,2021-04-15,2
1332,21,35,3579,3113.73,2021-04-20,2021-04-24,3
1333,21,129,6980,6700.8,2021-05-12,2021-04-25,3
1334,21,384,2639,2401.49,2021-05-14,2021-04-23,2
1335,21,93,1267,1140.3,2021-04-21,2021-04-18,3
1336,21,76,1677,1458.99,2021-05-08,2021-04-20,3
1337,21,39,3013,2591.18,2021-04-24,2021-04-12,4
1338,21,16,1792,1648.64,2021-05-17,2021-04-15,4
1339,21,144,6166,5981.02,2021-05-01,2021-04-22,2
1340,21,195,2065,2003.05,2021-04-25,2021-04-16,2
1341,21,362,4694,4506.24,2021-04-23,2021-04-22,3
1342,21,377,4957,4659.58,2021-04-30,2021-04-28,2
1343,21,49,1390,1209.3,2021-05-13,2021-04-28,1
1344,21,426,7131,6774.45,2021-05-02,2021-04-29,4
1345,21,173,2427,2208.57,2021-04-27,2021-04-15,4
1346,21,431,3559,3345.46,2021-04-23,2021-04-20,2
1347,21,326,1279,1215.05,2021-04-24,2021-04-18,2
1348,21,234,2549,2217.63,2021-04-26,2021-04-22,3
1349,21,74,7646,6728.48,2021-05-01,2021-04-25,3
1350,21,14,6315,5683.5,2021-05-18,2021-04-20,3
1351,21,385,1948,1675.28,2021-05-03,2021-04-15,4
1352,21,168,3373,3238.08,2021-04-30,2021-04-10,3
1353,21,113,7208,6198.88,2021-04-26,2021-04-24,2
1354,21,225,2224,2068.32,2021-04-21,2021-04-26,4
1355,21,405,2985,2776.05,2021-04-26,2021-04-13,4
1356,21,396,6385,6001.9,2021-05-07,2021-04-25,2
1357,21,167,3412,2968.44,2021-05-17,2021-04-16,4
1358,21,57,3820,3590.8,2021-04-29,2021-04-21,4
1359,21,79,4388,3729.8,2021-04-30,2021-04-09,4
1360,21,51,7759,6983.1,2021-05-14,2021-04-22,1
1361,21,213,4954,4656.76,2021-04-27,2021-04-24,1
1362,21,189,6452,5935.84,2021-04-20,2021-04-21,2
1363,21,112,6439,5923.88,2021-05-11,2021-04-19,4
1364,21,492,2328,2188.32,2021-04-25,2021-04-10,2
1365,21,341,6093,5483.7,2021-04-26,2021-04-16,1
1366,21,3,1788,1519.8,2021-05-10,2021-04-25,4
1367,21,183,7059,6706.05,2021-04-27,2021-04-11,4
1368,21,7,6367,6048.65,2021-04-28,2021-04-16,4
1369,21,369,2781,2697.57,2021-04-26,2021-04-10,1
1370,21,11,4290,3861,2021-04-22,2021-04-28,2
1371,21,45,5802,4931.7,2021-05-03,2021-04-25,4
1372,21,324,4552,4096.8,2021-05-02,2021-04-26,2
1373,21,46,1960,1822.8,2021-05-09,2021-04-22,1
1374,21,412,5415,4819.35,2021-04-30,2021-04-15,2
1375,21,257,6959,5915.15,2021-05-08,2021-04-14,2
1376,21,23,1088,968.32,2021-05-09,2021-04-19,2
1377,21,412,5352,4763.28,2021-05-18,2021-04-15,2
1378,21,282,6487,5838.3,2021-05-05,2021-04-26,1
1379,21,499,5880,5350.8,2021-05-16,2021-04-17,3
1380,21,76,1356,1315.32,2021-05-13,2021-04-27,3
1381,21,309,3640,3239.6,2021-04-26,2021-04-13,3
1382,21,221,3843,3381.84,2021-05-06,2021-04-18,1
1383,21,141,4742,4552.32,2021-05-18,2021-04-26,2
1384,21,334,7275,6765.75,2021-05-04,2021-04-19,3
